benchmark;jvm;options;iteration;duration;CPU;DRAM;exitcode
avrora;J9;Balanced;10;33389243.252999995;2177040000.0;448940000.0;0
avrora;J9;Gencon;10;71868805.81;4607300000.0;961780000.0;0
avrora;J9;Metronome;10;35995076.109000005;2366520000.0;484580000.0;0
avrora;J9;Nogc;10;35191940.660000004;2308130000.0;471650000.0;0
avrora;J9;Optavgpause;10;33898830.43;2190340000.0;456570000.0;0
avrora;J9;Optthruput;10;35664869.456999995;2341440000.0;484490000.0;0
avrora;OPEN;default;10;74332028.119;4008990000.0;969890000.0;0
avrora;OPEN;G1;10;76743517.005;4209050000.0;998820000.0;0
avrora;OPEN;5Parallel;10;77763233.626;4272550000.0;1013370000.0;0
avrora;OPEN;5Concurent;10;75627235.059;4086210000.0;988710000.0;0
avrora;OPEN;1Parallel;10;77916055.763;4273530000.0;1016010000.0;0
avrora;OPEN;1Concurent;10;76889891.121;4224480000.0;1002540000.0;0
avrora;OPEN;DisableExplicitGC;10;76353666.967;4210800000.0;996220000.0;0
avrora;OPEN;ParallelCG;10;75766705.06899999;4161460000.0;987410000.0;0
avrora;OPEN;ParallelOldGC;10;76756251.30399999;4152860000.0;1000020000.0;0
avrora;OPEN;SerialGC;10;74609451.421;4029540000.0;970760000.0;0
avrora;OPEN;Epsilon;10;75442582.29;4040960000.0;983570000.0;0
h2;Graal;default;10;38241575.387;1867320000.0;510580000.0;0
h2;Graal;G1;10;37027689.501;1797030000.0;492460000.0;0
h2;Graal;5Parallel;10;38387165.350999996;1880470000.0;513010000.0;0
h2;Graal;5Concurent;10;38541196.421;1872800000.0;515860000.0;0
h2;Graal;1Parallel;10;41761825.01400001;2019510000.0;560620000.0;0
h2;Graal;1Concurent;10;37750273.84100001;1805450000.0;501990000.0;0
h2;Graal;DisableExplicitGC;10;40982165.028000005;1974260000.0;553200000.0;0
h2;Graal;ParallelCG;10;39267720.056;1969080000.0;527320000.00000006;0
h2;Graal;ParallelOldGC;10;39460544.705;1931600000.0;529680000.0;0
h2;J9;default;10;39948731.141;2082080000.0;532960000.00000006;0
h2;J9;ConcurrentScavenge;10;43420489.186000004;2177220000.0;577870000.0;0
h2;J9;ScvNoAdaptiveTenure;10;39109448.017;2130450000.0;528910000.0;0
h2;J9;Balanced;10;43853981.046;2304820000.0;584000000.0;0
h2;J9;Gencon;10;41841292.748;2082270000.0;556060000.0;0
h2;J9;Metronome;10;54506016.318;2640310000.0;716330000.0;0
h2;J9;Nogc;10;40130602.78;2073430000.0;528790000.0;0
h2;J9;Optavgpause;10;41751267.295;2138950000.0;553320000.0;0
h2;J9;Optthruput;10;41268354.079;2111040000.0;542960000.0;0
h2;OPEN;default;10;33494323.544;1635080000.0;439330000.0;0
h2;OPEN;G1;10;35663075.679000005;1753180000.0;475070000.0;0
h2;OPEN;5Parallel;10;34161576.728999995;1681950000.0;449470000.0;0
h2;OPEN;5Concurent;10;33665378.050000004;1692710000.0;449160000.0;0
h2;OPEN;1Parallel;10;34740112.206;1722450000.0;459470000.0;0
h2;OPEN;1Concurent;10;31752739.033000004;1618970000.0;424290000.0;0
h2;OPEN;DisableExplicitGC;10;33029693.577000003;1697480000.0;440420000.0;0
h2;OPEN;ParallelCG;10;32576181.241;1630040000.0;435630000.0;0
h2;OPEN;ParallelOldGC;10;34587980.698;1763700000.0;460410000.0;0
h2;OPEN;SerialGC;10;34589810.131;1650540000.0;458480000.0;0
h2;OPEN;Epsilon;10;14143229.144000001;709750000.0;186700000.0;0
lusearch;Graal;default;10;2999544.8430000003;174030000.0;42410000.0;0
lusearch;Graal;G1;10;3074173.8340000007;188440000.0;45630000.0;0
lusearch;Graal;5Parallel;10;2988756.3;182290000.0;43800000.0;0
lusearch;Graal;5Concurent;10;3161676.317;201940000.0;48630000.0;0
lusearch;Graal;1Parallel;10;3414557.237;196120000.0;46240000.0;0
lusearch;Graal;1Concurent;10;2965682.659;184260000.0;44950000.0;0
lusearch;Graal;DisableExplicitGC;10;2990887.0039999997;191470000.0;44970000.0;0
lusearch;Graal;ParallelCG;10;2943653.4590000007;178200000.0;44020000.0;0
lusearch;Graal;ParallelOldGC;10;3278154.536000001;186560000.0;45890000.0;0
lusearch;J9;default;10;3239592.715000001;184660000.0;40800000.0;0
lusearch;J9;ConcurrentScavenge;10;3234185.0039999997;190790000.0;40440000.0;0
lusearch;J9;ScvNoAdaptiveTenure;10;3415870.3;200870000.0;42570000.0;0
lusearch;J9;Balanced;10;4407634.175;270020000.0;56270000.0;0
lusearch;J9;Gencon;10;3554231.1760000004;206300000.0;43110000.0;0
lusearch;J9;Metronome;10;4121693.017;236210000.0;49640000.0;0
lusearch;J9;Nogc;10;3480946.165;219410000.0;46540000.0;0
lusearch;J9;Optavgpause;10;3692706.7860000003;201890000.0;45460000.0;0
lusearch;J9;Optthruput;10;3687949.53;228160000.0;45950000.0;0
lusearch;OPEN;default;10;4162399.0;300650000.0;67440000.0;0
lusearch;OPEN;G1;10;4318481.936000002;279390000.0;63050000.0;0
lusearch;OPEN;5Parallel;10;3436534.18;234100000.0;55080000.0;0
lusearch;OPEN;5Concurent;10;3486306.4839999997;242800000.0;55550000.0;0
lusearch;OPEN;1Parallel;10;3153226.617;208210000.0;48500000.0;0
lusearch;OPEN;1Concurent;10;3718759.9510000004;254830000.0;58360000.0;0
lusearch;OPEN;DisableExplicitGC;10;3703086.816;260160000.00000003;59550000.0;0
lusearch;OPEN;ParallelCG;10;3532937.693;222830000.0;52750000.0;0
lusearch;OPEN;ParallelOldGC;10;3527188.33;252880000.0;58510000.0;0
lusearch;OPEN;SerialGC;10;3364331.2460000003;221860000.0;52100000.0;0
lusearch;OPEN;Epsilon;10;3989729.233;252640000.0;57580000.0;0
lusearch-fix;Graal;default;10;3087725.732;185890000.0;43980000.0;0
lusearch-fix;Graal;G1;10;3305841.088;190650000.0;46500000.0;0
lusearch-fix;Graal;5Parallel;10;3024634.939;179320000.0;43080000.0;0
lusearch-fix;Graal;5Concurent;10;3069438.6210000007;194730000.0;46890000.0;0
lusearch-fix;Graal;1Parallel;10;3130165.364;206720000.0;49570000.0;0
lusearch-fix;Graal;1Concurent;10;3167505.211;194260000.0;47940000.0;0
lusearch-fix;Graal;DisableExplicitGC;10;3360850.792;193030000.0;45950000.0;0
lusearch-fix;Graal;ParallelCG;10;3161083.113;192590000.0;48070000.0;0
lusearch-fix;Graal;ParallelOldGC;10;3226346.1580000008;207670000.0;50620000.0;0
lusearch-fix;J9;default;10;3297763.308;189440000.0;39770000.0;0
lusearch-fix;J9;ConcurrentScavenge;10;3491335.378;210550000.0;44000000.0;0
lusearch-fix;J9;ScvNoAdaptiveTenure;10;3699004.775;199810000.0;43710000.0;0
lusearch-fix;J9;Balanced;10;4275665.177999998;270750000.0;57360000.0;0
lusearch-fix;J9;Gencon;10;3362738.707;193970000.0;41160000.0;0
lusearch-fix;J9;Metronome;10;3849816.104;237730000.0;50460000.0;0
lusearch-fix;J9;Nogc;10;3763909.597;230530000.0;47460000.0;0
lusearch-fix;J9;Optavgpause;10;4034946.07;206160000.0;47790000.0;0
lusearch-fix;J9;Optthruput;10;3647955.9069999997;220070000.0;45160000.0;0
lusearch-fix;OPEN;default;10;4141993.837;294490000.0;68810000.0;0
lusearch-fix;OPEN;G1;10;3426223.883;229650000.0;53700000.0;0
lusearch-fix;OPEN;5Parallel;10;3461283.9310000003;233160000.0;53460000.0;0
lusearch-fix;OPEN;5Concurent;10;3813528.084;247780000.0;60200000.0;0
lusearch-fix;OPEN;1Parallel;10;3573953.835;238410000.0;55220000.0;0
lusearch-fix;OPEN;1Concurent;10;3884711.122;271210000.0;62870000.0;0
lusearch-fix;OPEN;DisableExplicitGC;10;3447244.793;236960000.0;56120000.0;0
lusearch-fix;OPEN;ParallelCG;10;3377143.142;227400000.0;53760000.0;0
lusearch-fix;OPEN;ParallelOldGC;10;3824881.64;241030000.0;58120000.0;0
lusearch-fix;OPEN;SerialGC;10;3734609.034;251080000.0;58250000.0;0
lusearch-fix;OPEN;Epsilon;10;3828321.845;238590000.0;58350000.0;0
pmd;Graal;default;10;4633593.131;283040000.0;66120000.00000001;0
pmd;Graal;G1;10;4990931.052999998;287810000.0;68250000.0;0
pmd;Graal;5Parallel;10;4576066.508;275530000.0;63970000.0;0
pmd;Graal;5Concurent;10;4825472.551;280770000.0;66140000.0;0
pmd;Graal;1Parallel;10;4865420.083000001;296860000.0;69300000.0;0
pmd;Graal;1Concurent;10;5000208.995;295860000.0;69490000.0;0
pmd;Graal;DisableExplicitGC;10;4653064.135;278220000.0;64450000.0;0
pmd;Graal;ParallelCG;10;4750964.336;280110000.0;66370000.00000001;0
pmd;Graal;ParallelOldGC;10;4807155.221;300560000.0;71060000.0;0
pmd;J9;default;10;4174218.435;226870000.0;51030000.0;0
pmd;J9;ConcurrentScavenge;10;4214103.669;227620000.0;50800000.0;0
pmd;J9;ScvNoAdaptiveTenure;10;4300560.36;227530000.0;52010000.0;0
pmd;J9;Balanced;10;4391569.919;232560000.0;53470000.0;0
pmd;J9;Gencon;10;4333947.825;231010000.0;51480000.0;0
pmd;J9;Metronome;10;4567201.815;239400000.0;55330000.0;0
pmd;J9;Nogc;10;4221495.778999999;237310000.0;52180000.0;0
pmd;J9;Optavgpause;10;4811800.719;248920000.0;60280000.0;0
pmd;J9;Optthruput;10;4265119.687;236490000.0;52510000.0;0
pmd;OPEN;default;10;4903533.919;316920000.0;73460000.0;0
pmd;OPEN;G1;10;4830099.2760000015;315790000.0;72810000.0;0
pmd;OPEN;5Parallel;10;4821960.2190000005;312570000.0;72230000.0;0
pmd;OPEN;5Concurent;10;4768535.671999998;307810000.0;71790000.0;0
pmd;OPEN;1Parallel;10;5052095.613;322660000.0;74420000.0;0
pmd;OPEN;1Concurent;10;4859518.337;320260000.0;75410000.0;0
pmd;OPEN;DisableExplicitGC;10;4925270.885;306410000.0;71150000.0;0
pmd;OPEN;ParallelCG;10;4957212.407;309570000.0;72050000.0;0
pmd;OPEN;ParallelOldGC;10;4821663.665;309820000.0;71920000.0;0
pmd;OPEN;SerialGC;10;4941021.063;311300000.0;71070000.0;0
pmd;OPEN;Epsilon;10;5409496.232999999;321980000.0;77770000.0;0
sunflow;Graal;default;10;5162116.525;361020000.0;77870000.0;0
sunflow;Graal;G1;10;4970262.887999998;348950000.0;76320000.0;0
sunflow;Graal;5Parallel;10;4435310.277;299840000.0;64450000.0;0
sunflow;Graal;5Concurent;10;5145061.206;374600000.0;80390000.0;0
sunflow;Graal;1Parallel;10;4581707.295;306260000.0;67650000.0;0
sunflow;Graal;1Concurent;10;5019473.011;349780000.0;75580000.0;0
sunflow;Graal;DisableExplicitGC;10;4728492.3889999995;322580000.0;69200000.0;0
sunflow;Graal;ParallelCG;10;4532048.812;305330000.0;66599999.99999999;0
sunflow;Graal;ParallelOldGC;10;4494750.535999998;305770000.0;67220000.0;0
sunflow;J9;default;10;7678796.387;589380000.0;122910000.0;0
sunflow;J9;ConcurrentScavenge;10;7457686.721;566710000.0;118270000.0;0
sunflow;J9;ScvNoAdaptiveTenure;10;6674222.048;490250000.0;101740000.0;0
sunflow;J9;Balanced;10;6492932.1340000015;493870000.0;102360000.0;0
sunflow;J9;Gencon;10;6449215.217999999;477470000.0;99940000.0;0
sunflow;J9;Metronome;10;5796557.944;418520000.0;79930000.0;0
sunflow;J9;Nogc;10;6264947.485;458900000.0;92590000.0;0
sunflow;J9;Optavgpause;10;6844128.561000001;481270000.0;102850000.0;0
sunflow;J9;Optthruput;10;6024519.087;412200000.0;85780000.0;0
sunflow;OPEN;default;10;4920459.101;351660000.0;75170000.0;0
sunflow;OPEN;G1;10;4833296.839;346980000.0;71820000.0;0
sunflow;OPEN;5Parallel;10;4954435.927999998;357690000.0;77120000.0;0
sunflow;OPEN;5Concurent;10;4791545.409;333320000.0;71150000.0;0
sunflow;OPEN;1Parallel;10;4481115.842;306870000.0;65959999.99999999;0
sunflow;OPEN;1Concurent;10;4331919.88;306980000.0;65690000.0;0
sunflow;OPEN;DisableExplicitGC;10;4223037.414;295000000.0;62220000.0;0
sunflow;OPEN;ParallelCG;10;4640296.316000001;333570000.0;72570000.0;0
sunflow;OPEN;ParallelOldGC;10;4864635.898999998;338800000.0;71050000.0;0
sunflow;OPEN;SerialGC;10;4743181.955;340110000.0;74070000.0;0
sunflow;OPEN;Epsilon;10;3581281.723;202260000.0;48290000.0;0
avrora;Graal;default;11;77664057.793;4259180000.000001;1012670000.0;0
avrora;Graal;G1;11;77060210.037;4187470000.000001;1004450000.0;0
avrora;Graal;5Parallel;11;74214588.56300001;3949140000.0;964210000.0;0
avrora;Graal;5Concurent;11;76584402.992;4198770000.000001;996850000.0;0
avrora;Graal;1Parallel;11;76043857.749;4144700000.0;991120000.0;0
avrora;Graal;1Concurent;11;75425912.43200001;4083070000.0;980680000.0;0
avrora;Graal;DisableExplicitGC;11;71735376.57;3646930000.0;935420000.0;0
avrora;Graal;ParallelCG;11;75880414.39600001;4119180000.000001;989200000.0;0
avrora;Graal;ParallelOldGC;11;76991143.46499999;4203710000.0;1003670000.0;0
avrora;J9;default;11;35561477.206999995;2332520000.0;479180000.0;0
avrora;J9;ConcurrentScavenge;11;35122431.287;2312540000.0;476690000.0;0
avrora;J9;ScvNoAdaptiveTenure;11;35551843.202999994;2323070000.0;477770000.0;0
avrora;J9;Balanced;11;33560577.252000004;2189410000.0;452880000.0;0
avrora;J9;Gencon;11;33732758.175;2207510000.0;451370000.0;0
avrora;J9;Metronome;11;35116033.45;2307710000.0;472100000.0;0
avrora;J9;Nogc;11;33177850.288000006;2157080000.0;443100000.0;0
avrora;J9;Optavgpause;11;35251687.613000005;2292360000.0;473670000.0;0
avrora;J9;Optthruput;11;35525128.26400001;2352260000.0;482500000.0;0
avrora;OPEN;default;11;75093637.421;4012790000.0;977580000.0;0
avrora;OPEN;G1;11;76387996.968;4200220000.000001;996230000.0;0
avrora;OPEN;5Parallel;11;76490311.10100001;4207050000.0;998590000.0;0
avrora;OPEN;5Concurent;11;75305320.949;4128270000.000001;982140000.0;0
avrora;OPEN;1Parallel;11;74037367.93900001;4020000000.0;965600000.0;0
avrora;OPEN;1Concurent;11;72064268.281;3640580000.0;937390000.0;0
avrora;OPEN;DisableExplicitGC;11;76798203.608;4202460000.0;1000820000.0;0
avrora;OPEN;ParallelCG;11;72663052.36;3860440000.0;945640000.0;0
avrora;OPEN;ParallelOldGC;11;73599461.7;3969250000.0;959070000.0;0
avrora;OPEN;SerialGC;11;74176262.17;4022960000.0;965980000.0;0
avrora;OPEN;Epsilon;11;75010104.395;3978340000.0;978180000.0;0
h2;Graal;default;11;38843337.093;1879810000.0;518850000.0;0
h2;Graal;G1;11;37269962.848000005;1821670000.0;498730000.0;0
h2;Graal;5Parallel;11;39426706.548;1890880000.0;530130000.0;0
h2;Graal;5Concurent;11;38517786.96;1878960000.0;516820000.00000006;0
h2;Graal;1Parallel;11;40933123.033;1908940000.0;546710000.0;0
h2;Graal;1Concurent;11;37703497.721999995;1821660000.0;503480000.0;0
h2;Graal;DisableExplicitGC;11;40904651.477;2043440000.0;552050000.0;0
h2;Graal;ParallelCG;11;38487924.404;1937350000.0;516070000.00000006;0
h2;Graal;ParallelOldGC;11;37816179.147;1909760000.0;504420000.0;0
h2;J9;default;11;40485061.49;2171890000.0;542790000.0;0
h2;J9;ConcurrentScavenge;11;47149045.322;2464920000.0;621210000.0;0
h2;J9;ScvNoAdaptiveTenure;11;42896913.191;2254500000.0;578530000.0;0
h2;J9;Balanced;11;43264995.056;2178200000.0;575670000.0;0
h2;J9;Gencon;11;39960979.474;1991910000.0;528510000.0;0
h2;J9;Metronome;11;53965783.438;2705400000.0;712350000.0;0
h2;J9;Nogc;11;47012178.953;2431940000.0;623180000.0;0
h2;J9;Optavgpause;11;49094822.975;2468220000.0;652200000.0;0
h2;J9;Optthruput;11;41642830.367;2056670000.0;546530000.0;0
h2;OPEN;default;11;32166245.003000002;1598180000.0;426650000.0;0
h2;OPEN;G1;11;35123233.475;1716430000.0;461750000.0;0
h2;OPEN;5Parallel;11;34369206.032;1700100000.0;454230000.0;0
h2;OPEN;5Concurent;11;36106354.481;1790930000.0;479540000.0;0
h2;OPEN;1Parallel;11;37211604.149;1851860000.0;493670000.0;0
h2;OPEN;1Concurent;11;35380799.056;1783570000.0;470560000.0;0
h2;OPEN;DisableExplicitGC;11;33079063.98;1631820000.0;439810000.0;0
h2;OPEN;ParallelCG;11;30852791.556999996;1521340000.0;407480000.0;0
h2;OPEN;ParallelOldGC;11;31633137.234;1565350000.0;416260000.0;0
h2;OPEN;SerialGC;11;33458839.812;1607930000.0;442130000.0;0
h2;OPEN;Epsilon;11;13928595.045999998;729820000.0;185600000.0;0
lusearch;Graal;default;11;3447345.4080000003;208260000.0;50770000.0;0
lusearch;Graal;G1;11;2897483.574;175790000.0;42530000.0;0
lusearch;Graal;5Parallel;11;3396490.094;205610000.0;49890000.0;0
lusearch;Graal;5Concurent;11;3273124.076000001;198280000.0;48420000.0;0
lusearch;Graal;1Parallel;11;3179767.314;202720000.0;49370000.0;0
lusearch;Graal;1Concurent;11;3166370.9680000003;198470000.0;47000000.0;0
lusearch;Graal;DisableExplicitGC;11;3113982.878;193130000.0;44840000.0;0
lusearch;Graal;ParallelCG;11;2898683.383;170000000.0;40540000.0;0
lusearch;Graal;ParallelOldGC;11;3159520.748;192910000.0;47310000.0;0
lusearch;J9;default;11;3231635.134;193930000.0;41680000.0;0
lusearch;J9;ConcurrentScavenge;11;3610171.227;222950000.0;45730000.0;0
lusearch;J9;ScvNoAdaptiveTenure;11;3257865.559;190600000.0;40450000.0;0
lusearch;J9;Balanced;11;4252059.4120000005;261910000.00000003;54520000.0;0
lusearch;J9;Gencon;11;3206570.93;179750000.0;39930000.0;0
lusearch;J9;Metronome;11;3706373.522;230030000.0;47830000.0;0
lusearch;J9;Nogc;11;3310973.5889999997;204890000.0;44170000.0;0
lusearch;J9;Optavgpause;11;3841066.526;215280000.0;48760000.0;0
lusearch;J9;Optthruput;11;3620110.111;224590000.0;46190000.0;0
lusearch;OPEN;default;11;3484928.792;241070000.0;56970000.0;0
lusearch;OPEN;G1;11;3420881.314;237040000.0;55530000.0;0
lusearch;OPEN;5Parallel;11;3316180.2460000007;221060000.0;51700000.0;0
lusearch;OPEN;5Concurent;11;3229455.858;215030000.0;49920000.0;0
lusearch;OPEN;1Parallel;11;3309224.738000001;217400000.0;51730000.0;0
lusearch;OPEN;1Concurent;11;3317790.048;227940000.0;54530000.0;0
lusearch;OPEN;DisableExplicitGC;11;3386054.4069999997;242750000.0;56320000.0;0
lusearch;OPEN;ParallelCG;11;3509647.306000001;230090000.0;54640000.0;0
lusearch;OPEN;ParallelOldGC;11;3190146.902;208220000.0;48670000.0;0
lusearch;OPEN;SerialGC;11;3279283.018;229130000.0;54080000.0;0
lusearch;OPEN;Epsilon;11;3724454.5730000003;230850000.0;57460000.0;0
lusearch-fix;Graal;default;11;3155502.0289999996;195660000.0;47290000.0;0
lusearch-fix;Graal;G1;11;3148450.434;187330000.0;44280000.0;0
lusearch-fix;Graal;5Parallel;11;3230301.909;197010000.0;49240000.0;0
lusearch-fix;Graal;5Concurent;11;3140333.338;190460000.0;47210000.0;0
lusearch-fix;Graal;1Parallel;11;3038875.927;183700000.0;44590000.0;0
lusearch-fix;Graal;1Concurent;11;3116678.7389999996;189540000.0;45090000.0;0
lusearch-fix;Graal;DisableExplicitGC;11;3158462.8030000003;185140000.0;44770000.0;0
lusearch-fix;Graal;ParallelCG;11;3068118.19;185420000.0;45020000.0;0
lusearch-fix;Graal;ParallelOldGC;11;3203841.585;189410000.0;46530000.0;0
lusearch-fix;J9;default;11;3351088.76;205110000.0;43230000.0;0
lusearch-fix;J9;ConcurrentScavenge;11;3464216.4760000003;207710000.0;44070000.0;0
lusearch-fix;J9;ScvNoAdaptiveTenure;11;3275872.834;184480000.0;40030000.0;0
lusearch-fix;J9;Balanced;11;4376842.254;250300000.0;54800000.0;0
lusearch-fix;J9;Gencon;11;3463200.687;208590000.0;44330000.0;0
lusearch-fix;J9;Metronome;11;4074648.418;246730000.0;52350000.0;0
lusearch-fix;J9;Nogc;11;3353605.637;202710000.0;41680000.0;0
lusearch-fix;J9;Optavgpause;11;3902186.68;217040000.0;48490000.0;0
lusearch-fix;J9;Optthruput;11;3769476.226;245170000.0;50900000.0;0
lusearch-fix;OPEN;default;11;3241928.01;211680000.0;49890000.0;0
lusearch-fix;OPEN;G1;11;3417652.235;221060000.0;50790000.0;0
lusearch-fix;OPEN;5Parallel;11;3188961.359;203050000.0;45690000.0;0
lusearch-fix;OPEN;5Concurent;11;3442760.523;229050000.0;54430000.0;0
lusearch-fix;OPEN;1Parallel;11;3402382.665;226290000.0;52320000.0;0
lusearch-fix;OPEN;1Concurent;11;3871287.9639999997;271700000.0;62800000.0;0
lusearch-fix;OPEN;DisableExplicitGC;11;3259886.652;214990000.0;50170000.0;0
lusearch-fix;OPEN;ParallelCG;11;3975804.1119999997;265090000.0;60490000.0;0
lusearch-fix;OPEN;ParallelOldGC;11;3511579.2090000007;244500000.0;58770000.0;0
lusearch-fix;OPEN;SerialGC;11;3764054.452;247540000.0;55340000.0;0
lusearch-fix;OPEN;Epsilon;11;3918890.2260000003;249570000.0;58770000.0;0
pmd;Graal;default;11;4626852.321;281790000.0;67190000.0;0
pmd;Graal;G1;11;4613709.227;281110000.0;65010000.00000001;0
pmd;Graal;5Parallel;11;4781529.821;281930000.0;67030000.0;0
pmd;Graal;5Concurent;11;4514954.2530000005;273740000.0;63050000.0;0
pmd;Graal;1Parallel;11;4947549.282;293320000.0;69080000.0;0
pmd;Graal;1Concurent;11;4579208.631;278480000.0;65260000.00000001;0
pmd;Graal;DisableExplicitGC;11;4605352.048;280500000.0;66330000.0;0
pmd;Graal;ParallelCG;11;4584912.794;278180000.0;65349999.99999999;0
pmd;Graal;ParallelOldGC;11;4488277.212;273720000.0;64420000.0;0
pmd;J9;default;11;4112455.5310000004;232250000.0;51520000.0;0
pmd;J9;ConcurrentScavenge;11;4102743.711;229680000.0;50590000.0;0
pmd;J9;ScvNoAdaptiveTenure;11;3940843.935;221560000.0;49590000.0;0
pmd;J9;Balanced;11;4042518.14;225570000.0;51960000.0;0
pmd;J9;Gencon;11;4123338.567;233820000.0;52770000.0;0
pmd;J9;Metronome;11;4292162.954;230670000.0;52020000.0;0
pmd;J9;Nogc;11;3905443.47;215100000.0;48250000.0;0
pmd;J9;Optavgpause;11;4655067.077;253100000.0;59870000.0;0
pmd;J9;Optthruput;11;4108650.241;228480000.0;52410000.0;0
pmd;OPEN;default;11;4829069.151000001;314290000.0;73410000.0;0
pmd;OPEN;G1;11;4723755.538;310870000.0;72310000.0;0
pmd;OPEN;5Parallel;11;4767618.470000002;319150000.0;73550000.0;0
pmd;OPEN;5Concurent;11;4802305.063999998;312420000.0;72890000.0;0
pmd;OPEN;1Parallel;11;4885329.568;315390000.0;72910000.0;0
pmd;OPEN;1Concurent;11;4677016.711;313660000.0;72520000.0;0
pmd;OPEN;DisableExplicitGC;11;4678555.714;309780000.0;70770000.0;0
pmd;OPEN;ParallelCG;11;4584841.817;297320000.0;68280000.0;0
pmd;OPEN;ParallelOldGC;11;4674192.3500000015;309080000.0;71000000.0;0
pmd;OPEN;SerialGC;11;4732146.250999998;306490000.0;70530000.0;0
pmd;OPEN;Epsilon;11;5115043.056;310880000.0;75210000.0;0
sunflow;Graal;default;11;4809308.222;346060000.0;74600000.0;0
sunflow;Graal;G1;11;4717054.425;340360000.0;72780000.0;0
sunflow;Graal;5Parallel;11;4891626.028;352930000.0;75620000.0;0
sunflow;Graal;5Concurent;11;4929786.2069999995;364110000.0;77820000.0;0
sunflow;Graal;1Parallel;11;4659052.953;318910000.0;70130000.0;0
sunflow;Graal;1Concurent;11;4856719.16;354350000.0;74550000.0;0
sunflow;Graal;DisableExplicitGC;11;4448804.806;314620000.0;67320000.0;0
sunflow;Graal;ParallelCG;11;4508692.209000002;331020000.0;71480000.0;0
sunflow;Graal;ParallelOldGC;11;4780267.551;341490000.0;73570000.0;0
sunflow;J9;default;11;7142218.311000001;547820000.0;114130000.0;0
sunflow;J9;ConcurrentScavenge;11;8002999.637999999;628320000.0;131330000.0;0
sunflow;J9;ScvNoAdaptiveTenure;11;6537574.733999998;499670000.0;101800000.0;0
sunflow;J9;Balanced;11;6881061.57;533750000.0;110170000.0;0
sunflow;J9;Gencon;11;6588592.77;515990000.0;108000000.0;0
sunflow;J9;Metronome;11;5786202.317000001;426610000.0;81180000.0;0
sunflow;J9;Nogc;11;6270536.323;464440000.0;93830000.0;0
sunflow;J9;Optavgpause;11;6834504.285;496780000.0;101880000.0;0
sunflow;J9;Optthruput;11;5967356.097999999;450130000.0;90540000.0;0
sunflow;OPEN;default;11;4812805.302;355020000.0;75860000.0;0
sunflow;OPEN;G1;11;4581587.411;338450000.0;72720000.0;0
sunflow;OPEN;5Parallel;11;4900582.532;368780000.0;75810000.0;0
sunflow;OPEN;5Concurent;11;4958224.416999999;366340000.0;75890000.0;0
sunflow;OPEN;1Parallel;11;4855197.279;347370000.0;72830000.0;0
sunflow;OPEN;1Concurent;11;4196243.833000001;305710000.0;65269999.99999999;0
sunflow;OPEN;DisableExplicitGC;11;4124224.518;301740000.0;63920000.0;0
sunflow;OPEN;ParallelCG;11;4497234.470000002;336310000.0;71500000.0;0
sunflow;OPEN;ParallelOldGC;11;4161164.39;304550000.0;65370000.00000001;0
sunflow;OPEN;SerialGC;11;4803048.371;347870000.0;74760000.0;0
sunflow;OPEN;Epsilon;11;3631886.25;204900000.0;47460000.0;0
avrora;Graal;default;12;77514711.26900001;4245950000.0;1009860000.0;0
avrora;Graal;G1;12;76683997.498;4162190000.0;998030000.0;0
avrora;Graal;5Parallel;12;75660478.361;4144270000.000001;985460000.0;0
avrora;Graal;5Concurent;12;76764321.31300001;4158880000.0;1000770000.0;0
avrora;Graal;1Parallel;12;67539957.267;3315780000.0;876180000.0;0
avrora;Graal;1Concurent;12;77214481.85;4229880000.0;1010340000.0;0
avrora;Graal;DisableExplicitGC;12;73364727.68900001;3778420000.0;954770000.0;0
avrora;Graal;ParallelCG;12;66133921.544;3319850000.0;860210000.0;0
avrora;Graal;ParallelOldGC;12;72814053.361;3764100000.0;949740000.0;0
avrora;J9;default;12;33587012.759;2170600000.0;450010000.0;0
avrora;J9;ConcurrentScavenge;12;33473101.397;2173090000.0;447650000.0;0
avrora;J9;ScvNoAdaptiveTenure;12;34877247.78;2302220000.0;469890000.0;0
avrora;J9;Balanced;12;34740666.611;2278620000.0;469610000.0;0
avrora;J9;Gencon;12;33929337.854;2225000000.0;454360000.0;0
avrora;J9;Metronome;12;35288509.513000004;2324550000.0;475300000.0;0
avrora;J9;Nogc;12;33384930.497;2178470000.0;447100000.0;0
avrora;J9;Optavgpause;12;35016282.939;2288810000.0;471680000.0;0
avrora;J9;Optthruput;12;35295636.065;2335710000.0;474030000.0;0
avrora;OPEN;default;12;76511380.091;4216170000.0;998700000.0;0
avrora;OPEN;G1;12;72292499.998;3799100000.0;943060000.0;0
avrora;OPEN;5Parallel;12;76268432.61899999;4181050000.0;994760000.0;0
avrora;OPEN;5Concurent;12;76462079.652;4193180000.000001;997530000.0;0
avrora;OPEN;1Parallel;12;75543232.676;4071970000.0;984240000.0;0
avrora;OPEN;1Concurent;12;76794445.986;4227010000.0;1003560000.0;0
avrora;OPEN;DisableExplicitGC;12;74734869.522;4028950000.0;972760000.0;0
avrora;OPEN;ParallelCG;12;76095076.744;4178090000.0;993820000.0;0
avrora;OPEN;ParallelOldGC;12;75733258.52700001;4154320000.0;988420000.0;0
avrora;OPEN;SerialGC;12;77637919.971;4254030000.0;1013700000.0;0
