benchmark;jvm;options;iteration;exitcode;duration;DRAM;CPU
pmd;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;12524168;166666097;809674930
pmd;15.0.1-open;default;5;0;5015108;77243137;327187578
pmd;15.0.1-open; -XX:-TieredCompilation;5;0;12006815;180663808;933062185
pmd;15.0.1-open; -XX:TieredStopAtLevel=1;5;0;4526236;55561782;215018064
pmd;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;5134144;77745619;327458085
pmd;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;5093799;77002191;323569057
sunflow;20.2.0.r11-grl;default;5;0;4401042;65386814;293307110
sunflow;20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;5396039;81703377;386144092
sunflow;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;5206870;80021464;381164308
sunflow;15.0.1.j9-adpt;default;5;0;6207029;92754200;442495327
sunflow;15.0.1.j9-adpt; -XcompilationThreads1;5;0;8417963;124333369;650662152
sunflow;15.0.1.j9-adpt; -XcompilationThreads3;5;0;6290241;92430315;445262105
sunflow;15.0.1.j9-adpt; -XcompilationThreads7;5;0;6747379;100455424;487172581
sunflow;15.0.1.j9-adpt; -Xjit:count=0;5;0;17969128;244160232;917443025
sunflow;15.0.1.j9-adpt; -Xjit:count=1;5;0;6881901;101315315;506097215
sunflow;15.0.1.j9-adpt; -Xjit:count=10;5;0;7231028;107634597;541882890
sunflow;15.0.1.j9-adpt; -Xjit:count=100;5;0;9049468;138507060;681440333
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;5495547;77311695;389869852
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;5072829;70208105;335746883
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;6596669;100185027;531131698
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;21430378;296458630;2159568508
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;17494487;243962492;1709939654
sunflow;15.0.1-open;default;5;0;4374745;64257844;301759359
sunflow;15.0.1-open; -XX:-TieredCompilation;5;0;5353270;79842652;373189292
sunflow;15.0.1-open; -XX:TieredStopAtLevel=1;5;0;4039311;55865044;268462387
sunflow;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;4692403;72425778;332843265
sunflow;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;4586606;69219755;321902253
als;20.2.0.r11-grl;default;5;0;45730694;664364112;2860439393
als;20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;48508688;698118285;3103209342
als;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;71483021;1005939305;4502416270
als;15.0.1.j9-adpt;default;5;0;58518610;834071483;3753903353
als;15.0.1.j9-adpt; -XcompilationThreads1;5;0;65885763;926481417;4167859692
als;15.0.1.j9-adpt; -XcompilationThreads3;5;0;60739369;860343388;3868747482
als;15.0.1.j9-adpt; -XcompilationThreads7;5;0;60715061;859720555;3854547201
als;15.0.1.j9-adpt; -Xjit:count=0;5;0;146229914;1998097119;8475419832
als;15.0.1.j9-adpt; -Xjit:count=1;5;0;69287584;977024431;4403064778
als;15.0.1.j9-adpt; -Xjit:count=10;5;0;59193598;855063358;4002375069
als;15.0.1.j9-adpt; -Xjit:count=100;5;0;58957426;844562402;3908063787
als;15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;107284473;1480792262;6836995681
als;15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;68437233;962190134;4443047707
als;15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;100174063;1470745150;7560914055
als;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;234001808;3211376425;15284260189
als;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;266286336;3648905033;17646158927
als;15.0.1-open;default;5;0;47152906;679350218;3013677282
als;15.0.1-open; -XX:-TieredCompilation;5;0;54041759;761752468;3252202613
als;15.0.1-open; -XX:TieredStopAtLevel=1;5;50;15351371;209226980;813083918
als;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;47990037;685479581;2995444541
als;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;47963317;688896530;2984536244
dotty;20.2.0.r11-grl;default;5;0;39193059;562640654;2288096742
dotty;20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;42428231;614541085;2685793112
dotty;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;75115756;1025393790;3426998857
dotty;15.0.1.j9-adpt;default;5;0;58402232;833605965;3531716850
dotty;15.0.1.j9-adpt; -XcompilationThreads1;5;0;79142284;1101431929;4734460597
dotty;15.0.1.j9-adpt; -XcompilationThreads3;5;0;60789232;865907860;3639750753
dotty;15.0.1.j9-adpt; -XcompilationThreads7;5;0;58077952;823443185;3497346149
dotty;15.0.1.j9-adpt; -Xjit:count=0;5;0;107329090;1452675912;4865021298
dotty;15.0.1.j9-adpt; -Xjit:count=1;5;0;63249216;874578095;3192528935
dotty;15.0.1.j9-adpt; -Xjit:count=10;5;0;55071605;818412667;3771964038
dotty;15.0.1.j9-adpt; -Xjit:count=100;5;0;52612649;774124721;3511895673
dotty;15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;96232378;1317926930;4743965089
dotty;15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;69339059;992668054;4246158502
dotty;15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;152567291;2430063182;11916980661
dotty;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;308621827;4198704351;18293733501
dotty;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;377577395;5145632000;22116043725
dotty;15.0.1-open;default;5;0;40241052;580949430;2537106238
dotty;15.0.1-open; -XX:-TieredCompilation;5;0;58505227;796342540;3071772104
dotty;15.0.1-open; -XX:TieredStopAtLevel=1;5;0;73545901;993297588;3272811690
dotty;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;39427317;573485234;2512810278
dotty;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;40043006;580105421;2506505058
neo4j;20.2.0.r11-grl;default;5;0;56015690;866130599;3254349457
neo4j;20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;83102640;1243627269;5015388161
neo4j;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;154896111;2210217376;8856195773
neo4j;15.0.1.j9-adpt;default;5;0;77498126;1143129846;4403625324
neo4j;15.0.1.j9-adpt; -XcompilationThreads1;5;0;84320587;1235443007;4848970436
neo4j;15.0.1.j9-adpt; -XcompilationThreads3;5;0;78574627;1155013202;4495282864
neo4j;15.0.1.j9-adpt; -XcompilationThreads7;5;0;77606112;1159458388;4492598973
neo4j;15.0.1.j9-adpt; -Xjit:count=0;5;0;199231761;2777977486;10482169272
neo4j;15.0.1.j9-adpt; -Xjit:count=1;5;0;124722298;1791630153;7065482767
neo4j;15.0.1.j9-adpt; -Xjit:count=10;5;0;83521897;1251374240;5030833067
neo4j;15.0.1.j9-adpt; -Xjit:count=100;5;0;76068602;1139427215;4489189680
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;131891787;1890660917;7368361202
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;91271461;1339846857;5277157084
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;130563185;1948989170;8816117567
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;1;153175400;2067338219;8859905602
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;255;52849407;702659017;3076105834
neo4j;15.0.1-open;default;5;0;78525950;1186810183;4657730324
neo4j;15.0.1-open; -XX:-TieredCompilation;5;0;65320125;981998371;3744771724
neo4j;15.0.1-open; -XX:TieredStopAtLevel=1;5;0;150260239;2162362494;8503760090
neo4j;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;79500106;1202627828;4761142902
neo4j;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;80397418;1209873341;4805295316
reactors;20.2.0.r11-grl;default;5;0;392354830;5731714902;23595775594
reactors;20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;442279887;6457270814;26609753900
reactors;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;524771759;7565645179;31035600541
reactors;15.0.1.j9-adpt;default;5;0;222525227;3341560239;12953756633
reactors;15.0.1.j9-adpt; -XcompilationThreads1;5;0;223449462;3318844085;12740517311
reactors;15.0.1.j9-adpt; -XcompilationThreads3;5;0;229675700;3421112865;13271707418
reactors;15.0.1.j9-adpt; -XcompilationThreads7;5;0;220787686;3275807388;12467489079
reactors;15.0.1.j9-adpt; -Xjit:count=0;5;0;343325027;4986859846;19238569523
reactors;15.0.1.j9-adpt; -Xjit:count=1;5;0;265906924;3906305010;15023775138
reactors;15.0.1.j9-adpt; -Xjit:count=10;5;0;228792662;3392137938;12929302899
reactors;15.0.1.j9-adpt; -Xjit:count=100;5;0;218519398;3270634335;12655670605
reactors;15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;371046001;5310635967;20317120474
reactors;15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;242806872;3611225739;13489770764
reactors;15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;629211748;8905975240;36372649561
reactors;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;654481815;9209640584;37956323302
reactors;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;725897724;10237027489;43047674038
reactors;15.0.1-open;default;5;0;212911318;3191295664;11800824892
reactors;15.0.1-open; -XX:-TieredCompilation;5;0;189539602;2854977445;10808994729
reactors;15.0.1-open; -XX:TieredStopAtLevel=1;5;0;405365486;5931995099;21951691301
reactors;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;207983418;3160219131;11738412271
reactors;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;193446385;2948614623;10897249813
scrabble;20.2.0.r11-grl;default;5;0;6437893;114694353;454935541
scrabble;20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;6797254;122618667;492518698
scrabble;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;8116342;143960776;653100500
scrabble;15.0.1.j9-adpt;default;5;0;12279312;187909872;791181202
scrabble;15.0.1.j9-adpt; -XcompilationThreads1;5;0;12950937;200454923;876688308
scrabble;15.0.1.j9-adpt; -XcompilationThreads3;5;0;12282212;189960821;798029573
scrabble;15.0.1.j9-adpt; -XcompilationThreads7;5;0;12589310;194225744;800155300
scrabble;15.0.1.j9-adpt; -Xjit:count=0;5;0;22077117;329551810;1333261723
scrabble;15.0.1.j9-adpt; -Xjit:count=1;5;0;14933979;245144464;1062550196
scrabble;15.0.1.j9-adpt; -Xjit:count=10;5;0;13250764;206029081;884480706
scrabble;15.0.1.j9-adpt; -Xjit:count=100;5;0;11733024;183440789;769503584
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;12596354;193206028;820438390
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;15594029;235756323;1043193618
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;13560799;216401042;1063389124
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;54098149;908868669;5548940567
scrabble;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;52162984;894704113;5427069725
scrabble;15.0.1-open;default;5;0;7365249;137452584;564309407
scrabble;15.0.1-open; -XX:-TieredCompilation;5;0;8003361;144068074;628013590
scrabble;15.0.1-open; -XX:TieredStopAtLevel=1;5;0;8767033;161587767;763546568
scrabble;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;7192049;131608442;533168496
scrabble;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;7059386;127684391;519876112
fj-kmeans;20.2.0.r11-grl;default;5;0;12062464;251106859;957582021
fj-kmeans;20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;11851210;250796621;941327546
fj-kmeans;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;15223952;309588141;1293155320
fj-kmeans;15.0.1.j9-adpt;default;5;0;16520389;302011335;1256516742
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads1;5;0;16262205;302133078;1289315425
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads3;5;0;16822376;308724517;1296427406
fj-kmeans;15.0.1.j9-adpt; -XcompilationThreads7;5;0;16566989;302209547;1276140592
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=0;5;0;30993087;502917242;2313928463
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=1;5;0;20455623;364831620;1846445347
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=10;5;0;15984621;300000656;1311314880
fj-kmeans;15.0.1.j9-adpt; -Xjit:count=100;5;0;18540820;336579987;1607194189
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;18664412;341035301;1603362839
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;15651202;291404137;1245638290
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;17188931;319575920;1429967652
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;32128078;524358403;2385511471
fj-kmeans;15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;30677724;513654446;2379650769
fj-kmeans;15.0.1-open;default;5;0;11871347;248440895;958257618
fj-kmeans;15.0.1-open; -XX:-TieredCompilation;5;0;11624038;241697420;914502969
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=1;5;0;14158391;292755494;1231913837
fj-kmeans;15.0.1-open; -XX:TieredStopAtLevel=4;5;0;11530599;246106758;930515684
fj-kmeans;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;11501350;243636893;927432012
avrora;20.2.0.r11-grl;default;6;0;72918884;970078630;4037879129
avrora;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;73878800;988564885;4095418654
avrora;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;71060500;945591836;3946766142
avrora;15.0.1.j9-adpt;default;6;0;32833641;450715494;2188276076
avrora;15.0.1.j9-adpt; -XcompilationThreads1;6;0;32457973;442435348;2149935475
avrora;15.0.1.j9-adpt; -XcompilationThreads3;6;0;32869616;456656866;2200147200
avrora;15.0.1.j9-adpt; -XcompilationThreads7;6;0;30406210;415605925;2026046571
avrora;15.0.1.j9-adpt; -Xjit:count=0;6;0;39418935;534619485;2455313905
avrora;15.0.1.j9-adpt; -Xjit:count=1;6;0;31324228;429335397;2093329358
avrora;15.0.1.j9-adpt; -Xjit:count=10;6;0;31136720;430703598;2104327559
avrora;15.0.1.j9-adpt; -Xjit:count=100;6;0;32723242;454372118;2199846359
avrora;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;32709198;448012979;2186839129
avrora;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;31928050;436718748;2117074902
avrora;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;34939825;482900252;2370858921
avrora;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;47074990;643138422;3317499198
avrora;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;56062939;764742180;3992205539
avrora;15.0.1-open;default;6;0;70618714;937977087;3920242406
avrora;15.0.1-open; -XX:-TieredCompilation;6;0;74011538;982758122;4100880248
avrora;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;70284930;933583647;3905156445
avrora;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;71093182;947093210;3876678369
avrora;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;72364872;963999297;4010337634
h2;20.2.0.r11-grl;default;6;0;39636690;540310855;1922407676
h2;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;36376385;494932999;1823905731
h2;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;55160019;745579328;2636345423
h2;15.0.1.j9-adpt;default;6;0;49821497;681612567;2682494477
h2;15.0.1.j9-adpt; -XcompilationThreads1;6;0;55168197;755545257;2857801461
h2;15.0.1.j9-adpt; -XcompilationThreads3;6;0;47425878;650239275;2570603832
h2;15.0.1.j9-adpt; -XcompilationThreads7;6;0;46532668;631011336;2338566401
h2;15.0.1.j9-adpt; -Xjit:count=0;6;0;65000580;877976974;3149205378
h2;15.0.1.j9-adpt; -Xjit:count=1;6;0;53609659;725106305;2602487846
h2;15.0.1.j9-adpt; -Xjit:count=10;6;0;44265778;613940116;2550438112
h2;15.0.1.j9-adpt; -Xjit:count=100;6;0;45623040;626003233;2433823238
h2;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;60478784;816481639;2843333053
h2;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;50363639;683393641;2493286220
h2;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;61696534;875462144;3833134779
h2;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;121512228;1646459561;7128944641
h2;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;128056944;1732499493;7535533077
h2;15.0.1-open;default;6;0;35004133;475825059;1733617572
h2;15.0.1-open; -XX:-TieredCompilation;6;0;37080861;501350997;1783627819
h2;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;54855225;731501568;2539651396
h2;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;34075857;467648142;1727958528
h2;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;35654665;481216809;1737007516
pmd;20.2.0.r11-grl;default;6;0;5121490;72026021;296034826
pmd;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;5409674;81985157;351527298
pmd;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;5236463;68298910;270869485
pmd;15.0.1.j9-adpt;default;6;0;5187007;67784630;287262754
pmd;15.0.1.j9-adpt; -XcompilationThreads1;6;0;5827554;74795059;346707791
pmd;15.0.1.j9-adpt; -XcompilationThreads3;6;0;5317770;68884486;306154062
pmd;15.0.1.j9-adpt; -XcompilationThreads7;6;0;5045652;64402320;274241608
pmd;15.0.1.j9-adpt; -Xjit:count=0;6;0;15916236;208168940;748149330
pmd;15.0.1.j9-adpt; -Xjit:count=1;6;0;4662636;58764041;271867712
pmd;15.0.1.j9-adpt; -Xjit:count=10;6;0;4795281;63149174;299128690
pmd;15.0.1.j9-adpt; -Xjit:count=100;6;0;4617164;58019253;259246529
pmd;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;5372855;68034877;284236393
pmd;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;6280585;83088471;409148489
pmd;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;10762274;155722468;841134505
pmd;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;13158802;175494321;861230400
pmd;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;11686108;159340533;776189358
pmd;15.0.1-open;default;6;0;5123536;79290643;328316909
pmd;15.0.1-open; -XX:-TieredCompilation;6;0;11886505;179523820;934701648
pmd;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;4621168;56790050;218872060
pmd;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;5210042;79660980;332499576
pmd;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;5262120;78613144;329878916
sunflow;20.2.0.r11-grl;default;6;0;4937749;73783960;337054191
sunflow;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;5344953;81948040;380560183
sunflow;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;5604105;86147047;416997651
sunflow;15.0.1.j9-adpt;default;6;0;6958710;103768166;505313159
sunflow;15.0.1.j9-adpt; -XcompilationThreads1;6;0;8953029;134859372;688073190
sunflow;15.0.1.j9-adpt; -XcompilationThreads3;6;0;6760937;101783311;485691200
sunflow;15.0.1.j9-adpt; -XcompilationThreads7;6;0;6269114;97249645;466786341
sunflow;15.0.1.j9-adpt; -Xjit:count=0;6;0;17977743;244403256;918596525
sunflow;15.0.1.j9-adpt; -Xjit:count=1;6;0;7192703;110829238;559875276
sunflow;15.0.1.j9-adpt; -Xjit:count=10;6;0;8339529;124534717;618208867
sunflow;15.0.1.j9-adpt; -Xjit:count=100;6;0;8358553;128258692;646640130
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;5689748;80664905;401756052
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;4952337;68885482;332919009
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;6562829;97720809;514232571
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;16093954;223951516;1553395315
sunflow;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;17663312;242385508;1716553040
sunflow;15.0.1-open;default;6;0;4727574;72374157;333531984
sunflow;15.0.1-open; -XX:-TieredCompilation;6;0;5499168;85061038;400891918
sunflow;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;4552274;66875581;320486363
sunflow;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;4405392;64997123;304503981
sunflow;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;4610476;70023786;330116586
als;20.2.0.r11-grl;default;6;0;44312723;644302920;2802880459
als;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;47937823;690041061;3074531741
als;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;70930966;1002259579;4481584657
als;15.0.1.j9-adpt;default;6;0;59070024;832477407;3743025086
als;15.0.1.j9-adpt; -XcompilationThreads1;6;0;63928148;906214991;4071503065
als;15.0.1.j9-adpt; -XcompilationThreads3;6;0;61526309;873222040;3913071098
als;15.0.1.j9-adpt; -XcompilationThreads7;6;0;59870607;855386723;3851521573
als;15.0.1.j9-adpt; -Xjit:count=0;6;0;142052429;1941501395;8248442812
als;15.0.1.j9-adpt; -Xjit:count=1;6;0;68221819;961312265;4323885476
als;15.0.1.j9-adpt; -Xjit:count=10;6;0;57795697;833065691;3922784086
als;15.0.1.j9-adpt; -Xjit:count=100;6;0;58199981;837479726;3877725912
als;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;105563695;1456322850;6764496355
als;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;70603425;994405508;4574506843
als;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;100623885;1476394293;7626776556
als;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;227503276;3115346495;14901475523
als;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;279072114;3807198726;18322804108
als;15.0.1-open;default;6;0;47362593;680541506;2995047812
als;15.0.1-open; -XX:-TieredCompilation;6;0;53578160;759182909;3267313962
als;15.0.1-open; -XX:TieredStopAtLevel=1;6;50;14765369;200228667;791974352
als;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;47560664;684518251;2996941241
als;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;47554830;685239983;3020886188
dotty;20.2.0.r11-grl;default;6;0;39206433;562313557;2267104182
dotty;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;42422120;610965169;2683079314
dotty;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;74518158;1017836065;3506768184
dotty;15.0.1.j9-adpt;default;6;0;58755847;835901209;3578962762
dotty;15.0.1.j9-adpt; -XcompilationThreads1;6;0;81582384;1134491465;4851381318
dotty;15.0.1.j9-adpt; -XcompilationThreads3;6;0;58145043;814948442;3484339958
dotty;15.0.1.j9-adpt; -XcompilationThreads7;6;0;59768215;853069156;3602004817
dotty;15.0.1.j9-adpt; -Xjit:count=0;6;0;106972579;1446694085;4885978581
dotty;15.0.1.j9-adpt; -Xjit:count=1;6;0;61729122;856607481;3158224032
dotty;15.0.1.j9-adpt; -Xjit:count=10;6;0;55412292;826367565;3772923264
dotty;15.0.1.j9-adpt; -Xjit:count=100;6;0;52098197;767986989;3479075506
dotty;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;97387293;1345868310;4943684611
dotty;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;69778173;995124560;4280900113
dotty;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;152943315;2432332876;12124544706
dotty;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;314225427;4284406474;18705046597
dotty;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;365796595;4984545766;21670084722
dotty;15.0.1-open;default;6;0;39939468;573917321;2522541028
dotty;15.0.1-open; -XX:-TieredCompilation;6;0;59593631;808628654;3108556618
dotty;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;73835852;997663779;3302557647
dotty;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;39425288;568978451;2494153466
dotty;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;39839635;572934847;2498749463
neo4j;20.2.0.r11-grl;default;6;0;53703718;836542801;3216534551
neo4j;20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;85804913;1281708401;5201878407
neo4j;20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;174545757;2482513250;9803516773
neo4j;15.0.1.j9-adpt;default;6;0;77123564;1142077037;4426671590
neo4j;15.0.1.j9-adpt; -XcompilationThreads1;6;0;80445285;1175442666;4587061316
neo4j;15.0.1.j9-adpt; -XcompilationThreads3;6;0;77568702;1154627749;4473927207
neo4j;15.0.1.j9-adpt; -XcompilationThreads7;6;0;77339388;1143532205;4425161462
neo4j;15.0.1.j9-adpt; -Xjit:count=0;6;0;200603454;2804986669;10627191178
neo4j;15.0.1.j9-adpt; -Xjit:count=1;6;0;131330451;1884089951;7436991093
neo4j;15.0.1.j9-adpt; -Xjit:count=10;6;0;82086996;1218229191;4867985524
neo4j;15.0.1.j9-adpt; -Xjit:count=100;6;0;77288771;1152074180;4543148220
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;131948779;1893936616;7405218775
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;92310035;1369284563;5368545033
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;138120685;2074354248;9358533232
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;349059196;4833891915;21450285236
neo4j;15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;487494758;6698348537;30073129433
neo4j;15.0.1-open;default;6;0;80783415;1219212783;4822730818
neo4j;15.0.1-open; -XX:-TieredCompilation;6;0;65949492;1004775664;3857072707
neo4j;15.0.1-open; -XX:TieredStopAtLevel=1;6;0;142291121;2052704625;8054343699
neo4j;15.0.1-open; -XX:TieredStopAtLevel=4;6;0;81193751;1225148433;4821290209
neo4j;15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;78693937;1181880171;4719471255
