benchmark;jvm;options;iteration;duration;CPU;DRAM
fj-kmeans;9.0.7-zulu;default;6;51802755.796;4427480000.0;1132890000.0
fj-kmeans;8.0.272-zulu;default;6;50945594.566;4729370000.0;1147700000.0
fj-kmeans;15.0.1-librca;default;6;43837611.191999994;4150500000.0;1038660000.0000001
fj-kmeans;14.0.2-librca;default;6;41656458.647999994;3923010000.0;994650000.0
fj-kmeans;13.0.2-librca;default;6;41928119.596;3919040000.0;982290000.0
fj-kmeans;12.0.2-librca;default;6;41669579.694;3879760000.0;985320000.0
fj-kmeans;11.0.9-librca;default;6;42455219.049;3952870000.0;1005940000.0
fj-kmeans;8.0.275-librca;default;6;52372082.65400001;4843790000.0;1180640000.0
fj-kmeans;20.2.0.r11-grl;default;6;45005702.995;4231109999.9999995;1051260000.0
fj-kmeans;20.2.0.r8-grl;default;6;54570147.448;5025250000.0;1204750000.0
fj-kmeans;19.3.4.r11-grl;default;6;46838945.263;4396670000.0;1085800000.0
fj-kmeans;19.3.4.r8-grl;default;6;55372909.719;5120940000.0;1224770000.0
fj-kmeans;15.0.1-open;default;6;43108405.813;4091200000.0;1028930000.0000001
fj-kmeans;14.0.2-open;default;6;42192496.988000005;3965310000.0;998320000.0
fj-kmeans;13.0.2-open;default;6;42391385.414;3961050000.0;983600000.0
fj-kmeans;12.0.2-open;default;6;41763748.127;3897890000.0;989100000.0
fj-kmeans;11.0.2-open;default;6;43172546.598;3984970000.0;1017120000.0
fj-kmeans;10.0.2-open;default;6;45738456.597;4201790000.0;1058380000.0000001
fj-kmeans;9.0.4-open;default;6;53114967.386;4528720000.0;1144350000.0
fj-kmeans;8.0.265-open;default;6;52463850.192;4845650000.0;1171650000.0
fj-kmeans;20.2.0.0-mandrel;default;6;42272809.169;3976120000.0;1016920000.0
fj-kmeans;15.0.1-sapmchn;default;6;44079307.352;4174609999.9999995;1042300000.0
fj-kmeans;14.0.2-sapmchn;default;6;42667438.72;3984820000.0;1006710000.0
fj-kmeans;13.0.2-sapmchn;default;6;42315992.471;3941600000.0;986390000.0
fj-kmeans;12.0.2-sapmchn;default;6;41248828.824999996;3846390000.0;979110000.0
fj-kmeans;11.0.9-sapmchn;default;6;43182764.138000004;4021590000.0;1020450000.0
fj-kmeans;11.0.9-trava;default;6;43513543.552999996;4033090000.0;1021090000.0
fj-kmeans;8.0.232-trava;default;6;47553657.181;4069420000.0;1031349999.9999999
neo4j;15.0.1.j9-adpt;default;6;78178576.513;4574350000.0;1127530000.0
neo4j;15.0.1.hs-adpt;default;6;81317617.259;5012880000.0;1194680000.0
neo4j;14.0.2.j9-adpt;default;6;83163811.91499999;4855760000.0;1204470000.0
neo4j;14.0.2.hs-adpt;default;6;82161648.817;5052660000.0;1205330000.0
neo4j;13.0.2.j9-adpt;default;6;86594332.22;5079980000.0;1248880000.0
neo4j;13.0.2.hs-adpt;default;6;83761249.071;5059030000.0;1227720000.0
neo4j;12.0.2.j9-adpt;default;6;85988334.209;5019600000.0;1239700000.0
neo4j;12.0.2.hs-adpt;default;6;84274957.36999999;5234390000.0;1230390000.0
neo4j;11.0.9.j9-adpt;default;6;80866582.653;4768700000.0;1160130000.0
neo4j;11.0.9.hs-adpt;default;6;83982375.433;5215110000.0;1234370000.0
neo4j;8.0.275.j9-adpt;default;6;77662242.631;4603160000.0;1109860000.0
neo4j;8.0.275.hs-adpt;default;6;62456913.989999995;3782530000.0;949080000.0
neo4j;11.0.8-albba;default;6;83607598.78;5253590000.0;1221610000.0
neo4j;8u272-albba;default;6;65294070.332;4012550000.0;1000760000.0
neo4j;15.0.1-amzn;default;6;85456201.164;5242380000.0;1257980000.0
neo4j;11.0.9-amzn;default;6;81456605.006;5073480000.0;1196300000.0
neo4j;8.0.275-amzn;default;6;63156913.769;3843750000.0;959190000.0
neo4j;15.0.1-zulu;default;6;82270913.331;5073790000.0;1209460000.0
neo4j;14.0.2-zulu;default;6;82573001.132;5164850000.0;1226820000.0
neo4j;13.0.5-zulu;default;6;82271290.166;5010550000.0;1205120000.0
neo4j;12.0.2-zulu;default;6;86873019.832;5406860000.0;1264040000.0
neo4j;11.0.9-zulu;default;6;81619181.205;5118310000.0;1202230000.0
neo4j;10.0.2-zulu;default;6;77641370.063;4760800000.0;1154970000.0
neo4j;9.0.7-zulu;default;6;66974185.438999996;4193040000.0;1013830000.0
neo4j;8.0.272-zulu;default;6;61315921.294;3775960000.0;930610000.0
neo4j;15.0.1-librca;default;6;82003442.51;5044070000.0;1209890000.0
neo4j;14.0.2-librca;default;6;81917657.45899999;5081500000.0;1209410000.0
neo4j;13.0.2-librca;default;6;83987112.98;5082780000.0;1224710000.0
neo4j;12.0.2-librca;default;6;82211909.28299999;5135390000.0;1204580000.0
neo4j;11.0.9-librca;default;6;70454839.557;4295360000.0;1048109999.9999999
neo4j;8.0.275-librca;default;6;61363739.18;3708470000.0;934380000.0
neo4j;20.2.0.r11-grl;default;6;56987473.216;3427400000.0;858790000.0
neo4j;20.2.0.r8-grl;default;6;62296620.492;3781840000.0;954450000.0
neo4j;19.3.4.r11-grl;default;6;55840061.337000005;3419040000.0;844690000.0
neo4j;19.3.4.r8-grl;default;6;64895003.368999995;3955440000.0;1001850000.0
neo4j;15.0.1-open;default;6;80721650.936;4974850000.0;1190390000.0
neo4j;14.0.2-open;default;6;82332889.905;5073960000.0;1200890000.0
neo4j;13.0.2-open;default;6;82226626.226;4993770000.0;1202450000.0
neo4j;12.0.2-open;default;6;83055607.053;5150440000.0;1210020000.0
neo4j;11.0.2-open;default;6;82027507.945;5133880000.0;1201880000.0
neo4j;10.0.2-open;default;6;70565726.507;4458110000.0;1065849999.9999999
neo4j;9.0.4-open;default;6;64357684.455;4004410000.0;976800000.0
neo4j;8.0.265-open;default;6;61913277.662;3764280000.0;942130000.0
neo4j;20.2.0.0-mandrel;default;6;82186796.992;5213270000.0;1214150000.0
neo4j;15.0.1-sapmchn;default;6;80260844.382;4969510000.0;1182050000.0
neo4j;14.0.2-sapmchn;default;6;79957060.724;4941890000.0;1175290000.0
neo4j;13.0.2-sapmchn;default;6;83865244.396;5143500000.0;1223490000.0
neo4j;12.0.2-sapmchn;default;6;84288184.456;5196260000.0;1237050000.0
neo4j;11.0.9-sapmchn;default;6;81094248.37;5110630000.0;1190300000.0
neo4j;11.0.9-trava;default;6;70801229.545;4266010000.0;1050700000.0
neo4j;8.0.232-trava;default;6;78881819.69199999;4217080000.0;1161400000.0
philosopher;15.0.1.j9-adpt;default;6;2453440.273;110250000.0;26200000.0
philosopher;15.0.1.hs-adpt;default;6;1872211.303;74540000.0;19030000.0
philosopher;14.0.2.j9-adpt;default;6;2496193.764;111980000.0;27100000.0
philosopher;14.0.2.hs-adpt;default;6;1887820.95;72400000.0;19180000.0
philosopher;13.0.2.j9-adpt;default;6;2481636.7430000002;103520000.0;26210000.0
philosopher;13.0.2.hs-adpt;default;6;1951785.557;81020000.0;21680000.0
philosopher;12.0.2.j9-adpt;default;6;2444420.6070000003;104690000.0;26380000.0
philosopher;12.0.2.hs-adpt;default;6;2205466.605;91320000.0;23590000.0
philosopher;11.0.9.j9-adpt;default;6;2368531.889;103420000.0;25400000.0
philosopher;11.0.9.hs-adpt;default;6;2148493.904;83420000.0;22040000.0
philosopher;8.0.275.j9-adpt;default;6;2277600.4680000003;97570000.0;23340000.0
philosopher;8.0.275.hs-adpt;default;6;2096561.4440000001;81300000.0;21550000.0
philosopher;11.0.8-albba;default;6;2299595.139;89460000.0;23290000.0
philosopher;8u272-albba;default;6;2208679.8970000003;88480000.0;22520000.0
philosopher;15.0.1-amzn;default;6;1884323.284;73720000.0;18780000.0
philosopher;11.0.9-amzn;default;6;2167417.041;88750000.0;23570000.0
philosopher;8.0.275-amzn;default;6;2135747.037;84490000.0;21940000.0
philosopher;15.0.1-zulu;default;6;1968253.8490000002;76400000.0;19650000.0
philosopher;14.0.2-zulu;default;6;1911205.625;73560000.0;19350000.0
philosopher;13.0.5-zulu;default;6;1998540.537;77730000.0;20380000.0
philosopher;12.0.2-zulu;default;6;2073612.1930000002;93660000.0;24620000.0
philosopher;11.0.9-zulu;default;6;2085162.966;89950000.0;23910000.0
philosopher;10.0.2-zulu;default;6;2242181.7630000003;89810000.0;23570000.0
philosopher;9.0.7-zulu;default;6;2309815.6969999997;93340000.0;23760000.0
philosopher;8.0.272-zulu;default;6;2196553.8370000003;86440000.0;22980000.0
philosopher;15.0.1-librca;default;6;1873741.8059999999;73100000.0;18830000.0
philosopher;14.0.2-librca;default;6;2405785.052;111360000.0;29440000.0
philosopher;13.0.2-librca;default;6;2452083.764;99670000.0;24920000.0
philosopher;12.0.2-librca;default;6;2218342.659;87650000.0;23200000.0
philosopher;11.0.9-librca;default;6;2148791.779;85740000.0;22010000.0
philosopher;8.0.275-librca;default;6;2169659.352;85320000.0;22550000.0
philosopher;20.2.0.r11-grl;default;6;2132539.8940000003;83780000.0;22210000.0
philosopher;20.2.0.r8-grl;default;6;2178456.972;87680000.0;23160000.0
philosopher;19.3.4.r11-grl;default;6;2137490.9560000002;86170000.0;22220000.0
philosopher;19.3.4.r8-grl;default;6;2096218.044;82570000.0;22170000.0
philosopher;15.0.1-open;default;6;1892531.516;72480000.0;18870000.0
philosopher;14.0.2-open;default;6;1839243.182;71950000.0;18360000.0
philosopher;13.0.2-open;default;6;1988459.258;82210000.0;21440000.0
philosopher;12.0.2-open;default;6;2099790.87;82460000.0;21590000.0
philosopher;11.0.2-open;default;6;2100414.937;83920000.0;22170000.0
philosopher;10.0.2-open;default;6;2236956.186;91060000.0;23580000.0
philosopher;9.0.4-open;default;6;2448453.3079999997;98940000.0;25280000.0
philosopher;8.0.265-open;default;6;2111575.9609999997;83470000.0;22070000.0
philosopher;20.2.0.0-mandrel;default;6;2120167.291;83590000.0;21600000.0
philosopher;15.0.1-sapmchn;default;6;1847199.9919999999;85350000.0;22270000.0
philosopher;14.0.2-sapmchn;default;6;1937878.1570000001;81360000.0;21530000.0
philosopher;13.0.2-sapmchn;default;6;1916952.7040000001;75590000.0;19630000.0
philosopher;12.0.2-sapmchn;default;6;2075244.573;81890000.0;21190000.0
philosopher;11.0.9-sapmchn;default;6;2132215.6309999996;85640000.0;22150000.0
philosopher;11.0.9-trava;default;6;2272450.266;92660000.0;23430000.0
philosopher;8.0.232-trava;default;6;2038480.569;82600000.0;21420000.0
reactors;15.0.1.j9-adpt;default;6;51268349.286000006;3162500000.0;755630000.0
reactors;15.0.1.hs-adpt;default;6;44953717.685;2711450000.0;685880000.0
reactors;14.0.2.j9-adpt;default;6;55600970.418000005;3348960000.0;817770000.0
reactors;14.0.2.hs-adpt;default;6;47232223.192;2975120000.0;734700000.0
reactors;13.0.2.j9-adpt;default;6;57168994.147;3461050000.0;839700000.0
reactors;13.0.2.hs-adpt;default;6;46804239.404999994;2801190000.0;692530000.0
reactors;12.0.2.j9-adpt;default;6;81499322.934;5257690000.0;1183550000.0
reactors;12.0.2.hs-adpt;default;6;77321705.294;4888530000.0;1126660000.0
reactors;11.0.9.j9-adpt;default;6;59321771.479;3809020000.0;879090000.0
reactors;11.0.9.hs-adpt;default;6;87539793.664;5575930000.0;1266630000.0
reactors;8.0.275.j9-adpt;default;6;66833169.662;4569010000.0;1044240000.0
reactors;8.0.275.hs-adpt;default;6;83247320.50999999;5201660000.0;1187770000.0
reactors;11.0.8-albba;default;6;91155693.207;5853710000.0;1324690000.0
reactors;8u272-albba;default;6;72717045.649;4775170000.0;1099340000.0
reactors;15.0.1-amzn;default;6;43505763.934;2597450000.0;648140000.0
reactors;11.0.9-amzn;default;6;84179678.47;5402010000.0;1237530000.0
reactors;8.0.275-amzn;default;6;71740900.012;4639250000.0;1069579999.9999999
reactors;15.0.1-zulu;default;6;43976259.66599999;2628870000.0;665170000.0
reactors;14.0.2-zulu;default;6;46481925.921;2876070000.0;727350000.0
reactors;13.0.5-zulu;default;6;44011161.735;2620300000.0;653220000.0
reactors;12.0.2-zulu;default;6;90635430.395;5804490000.0;1320050000.0
reactors;11.0.9-zulu;default;6;84489347.52700001;5328250000.0;1224580000.0
reactors;10.0.2-zulu;default;6;44361749.344000004;2702210000.0;679400000.0
reactors;9.0.7-zulu;default;6;41991241.397;2527130000.0;636930000.0
reactors;8.0.272-zulu;default;6;77090533.087;4991890000.0;1141900000.0
reactors;15.0.1-librca;default;6;45488153.651;2750970000.0;684040000.0
reactors;14.0.2-librca;default;6;46070494.758999996;2770150000.0;697070000.0
reactors;13.0.2-librca;default;6;45610969.967;2772250000.0;683650000.0
reactors;12.0.2-librca;default;6;86491721.086;5559640000.0;1275760000.0
reactors;11.0.9-librca;default;6;90317291.387;5704160000.0;1300600000.0
reactors;8.0.275-librca;default;6;82858321.311;5269410000.0;1206830000.0
reactors;20.2.0.r11-grl;default;6;81749232.99;5199220000.0;1190070000.0
reactors;20.2.0.r8-grl;default;6;77272939.922;4884590000.0;1121240000.0
reactors;19.3.4.r11-grl;default;6;86209329.194;5378960000.0;1238940000.0
reactors;19.3.4.r8-grl;default;6;81657930.736;5239060000.0;1197960000.0
reactors;15.0.1-open;default;6;47052474.681;2826570000.0;713330000.0
reactors;14.0.2-open;default;6;47127518.021;2859950000.0;718240000.0
reactors;13.0.2-open;default;6;46593287.277;2806530000.0;700310000.0
reactors;12.0.2-open;default;6;86910359.19;5552070000.0;1264480000.0
reactors;11.0.2-open;default;6;93073168.446;5871680000.0;1334290000.0
reactors;10.0.2-open;default;6;45034821.26;2768590000.0;691450000.0
reactors;9.0.4-open;default;6;44169474.774000004;2711000000.0;680690000.0
reactors;8.0.265-open;default;6;80529656.351;5098590000.0;1171570000.0
reactors;20.2.0.0-mandrel;default;6;95165155.04900001;6053920000.0;1379630000.0
reactors;15.0.1-sapmchn;default;6;46150919.819000006;2795660000.0;701870000.0
reactors;14.0.2-sapmchn;default;6;46878653.445;2821550000.0;711080000.0
reactors;13.0.2-sapmchn;default;6;46985461.683;2844290000.0;698020000.0
reactors;12.0.2-sapmchn;default;6;88800078.60800001;5631590000.0;1280410000.0
reactors;11.0.9-sapmchn;default;6;90609325.769;5767630000.0;1314230000.0
reactors;11.0.9-trava;default;6;82104800.269;5206440000.0;1190410000.0
reactors;8.0.232-trava;default;6;111984810.864;6781450000.0;1588700000.0
scrabble;15.0.1.j9-adpt;default;6;11543841.43;779010000.0;177740000.0
scrabble;15.0.1.hs-adpt;default;6;6696831.316;531620000.0;124420000.0
scrabble;14.0.2.j9-adpt;default;6;12274833.577000001;817840000.0;187190000.0
scrabble;14.0.2.hs-adpt;default;6;6432485.107;507650000.0;119360000.0
scrabble;13.0.2.j9-adpt;default;6;11753758.777999999;791580000.0;179280000.0
scrabble;13.0.2.hs-adpt;default;6;6388868.854;514230000.0;118550000.0
scrabble;12.0.2.j9-adpt;default;6;11818144.826;767120000.0;176710000.0
scrabble;12.0.2.hs-adpt;default;6;6460303.698;505240000.0;117260000.0
scrabble;11.0.9.j9-adpt;default;6;13005282.741;905780000.0;199110000.0
scrabble;11.0.9.hs-adpt;default;6;6508875.686;509980000.0;118810000.0
scrabble;8.0.275.j9-adpt;default;6;10798957.429;756610000.0;169320000.0
scrabble;8.0.275.hs-adpt;default;6;15398136.628;1339440000.0;260160000.00000003
scrabble;11.0.8-albba;default;6;6463582.032;506000000.0;118250000.0
scrabble;8u272-albba;default;6;10166523.181;657190000.0;170760000.0
scrabble;15.0.1-amzn;default;6;6916391.7299999995;549160000.0;128240000.00000001
scrabble;11.0.9-amzn;default;6;6457251.034999999;513799999.99999994;120910000.0
scrabble;8.0.275-amzn;default;6;15397497.307;1342850000.0;260480000.00000003
scrabble;15.0.1-zulu;default;6;6848970.7930000005;540280000.0;125770000.0
scrabble;14.0.2-zulu;default;6;6298847.812;519240000.0;120460000.0
scrabble;13.0.5-zulu;default;6;6307507.7979999995;515330000.00000006;119020000.0
scrabble;12.0.2-zulu;default;6;6600360.824;519200000.00000006;120810000.0
scrabble;11.0.9-zulu;default;6;6483080.189;512210000.00000006;119660000.0
scrabble;10.0.2-zulu;default;6;7398127.086999999;595510000.0;137380000.0
scrabble;9.0.7-zulu;default;6;10225842.828;673680000.0;169470000.0
scrabble;8.0.272-zulu;default;6;15247932.456999999;1338750000.0;261130000.0
scrabble;15.0.1-librca;default;6;7236481.065;589110000.0;134250000.0
scrabble;14.0.2-librca;default;6;6319150.928;519559999.99999994;121960000.0
scrabble;13.0.2-librca;default;6;6274939.106;506130000.0;115560000.0
scrabble;12.0.2-librca;default;6;6463431.067;508080000.0;117520000.0
scrabble;11.0.9-librca;default;6;6476735.160999999;513120000.0;120660000.0
scrabble;8.0.275-librca;default;6;15715699.363;1365270000.0;266110000.0
scrabble;20.2.0.r11-grl;default;6;5882343.1959999995;440920000.0;104990000.0
scrabble;20.2.0.r8-grl;default;6;15152742.772;1304820000.0;253490000.0
scrabble;19.3.4.r11-grl;default;6;6451255.977;509290000.0;121580000.0
scrabble;19.3.4.r8-grl;default;6;15124504.923;1298050000.0;250950000.0
scrabble;15.0.1-open;default;6;6942894.373;545660000.0;126220000.0
scrabble;14.0.2-open;default;6;6179433.125;506870000.0;118050000.0
scrabble;13.0.2-open;default;6;6218078.745999999;512070000.00000006;119100000.0
scrabble;12.0.2-open;default;6;6559956.185;521220000.0;121960000.0
scrabble;11.0.2-open;default;6;6869530.948000001;554720000.0;127210000.0
scrabble;10.0.2-open;default;6;7237061.340000001;602400000.0;134210000.00000001
scrabble;9.0.4-open;default;6;10015023.626;664450000.0;165520000.0
scrabble;8.0.265-open;default;6;15229507.363;1338340000.0;261310000.0
scrabble;20.2.0.0-mandrel;default;6;6466885.7930000005;508370000.0;119200000.0
scrabble;15.0.1-sapmchn;default;6;6930108.499;556610000.0;127280000.0
scrabble;14.0.2-sapmchn;default;6;6320420.414;518220000.0;121650000.0
scrabble;13.0.2-sapmchn;default;6;6477843.062;530690000.00000006;123170000.0
scrabble;12.0.2-sapmchn;default;6;6443986.902;507660000.0;117980000.0
scrabble;11.0.9-sapmchn;default;6;6390355.789;500110000.0;117710000.0
scrabble;11.0.9-trava;default;6;6412888.779;512200000.00000006;120290000.0
scrabble;8.0.232-trava;default;6;9874742.974;610830000.0;158690000.0
avrora;15.0.1.j9-adpt;default;7;73668499.21700001;4969850000.0;989520000.0
avrora;15.0.1.hs-adpt;default;7;54994218.356;2790500000.0;715370000.0
avrora;14.0.2.j9-adpt;default;7;35569403.283;2454130000.0;480490000.0
avrora;14.0.2.hs-adpt;default;7;76927173.53400001;4375370000.0;1008120000.0
avrora;13.0.2.j9-adpt;default;7;34267383.692999996;2337410000.0;462330000.0
avrora;13.0.2.hs-adpt;default;7;76035499.976;4347220000.0;993900000.0
avrora;12.0.2.j9-adpt;default;7;35663042.681;2451640000.0;481790000.0
avrora;12.0.2.hs-adpt;default;7;59931311.386;3132050000.0;777180000.0
avrora;11.0.9.j9-adpt;default;7;36051164.028000005;2492080000.0;486020000.0
avrora;11.0.9.hs-adpt;default;7;75420454.723;4298540000.0;986260000.0
avrora;8.0.275.j9-adpt;default;7;34757709.923;2390520000.0;467770000.0
avrora;8.0.275.hs-adpt;default;7;74589035.94;3911550000.0;972910000.0
avrora;11.0.8-albba;default;7;76099429.826;4385650000.0;995700000.0
avrora;8u272-albba;default;7;57877792.049;2979480000.0;750060000.0
avrora;15.0.1-amzn;default;7;76316437.316;4388610000.0;999630000.0
avrora;11.0.9-amzn;default;7;75313617.071;4308490000.0;984980000.0
avrora;8.0.275-amzn;default;7;78210244.488;4491130000.0;1023170000.0
avrora;15.0.1-zulu;default;7;75939655.708;4374170000.0;995850000.0
avrora;14.0.2-zulu;default;7;75357917.639;4318590000.0;989280000.0
avrora;13.0.5-zulu;default;7;76389573.50299999;4397400000.0;999650000.0
avrora;12.0.2-zulu;default;7;75700203.157;4317420000.0;990110000.0
avrora;11.0.9-zulu;default;7;72334110.178;4075010000.0;948160000.0
avrora;10.0.2-zulu;default;7;73340345.84200001;4034720000.0;962070000.0
avrora;9.0.7-zulu;default;7;75757177.489;4352190000.0;992710000.0
avrora;8.0.272-zulu;default;7;73592386.11799999;3945340000.0;964260000.0
avrora;15.0.1-librca;default;7;77489304.873;4464470000.0;1017710000.0
avrora;14.0.2-librca;default;7;76385472.807;4405840000.0;1002710000.0
avrora;13.0.2-librca;default;7;73439714.71499999;4152350000.0000005;960330000.0
avrora;12.0.2-librca;default;7;72228357.24;3782380000.0;942050000.0
avrora;11.0.9-librca;default;7;76387368.986;4382840000.0;1002040000.0
avrora;8.0.275-librca;default;7;69121638.33;3605150000.0;902680000.0
avrora;20.2.0.r11-grl;default;7;77278082.79900001;4439130000.0;1012720000.0
avrora;20.2.0.r8-grl;default;7;75435178.27;4203760000.0;987220000.0
avrora;19.3.4.r11-grl;default;7;75177150.22;4289350000.0000005;984240000.0
avrora;19.3.4.r8-grl;default;7;59375788.143;3112120000.0;772880000.0
avrora;15.0.1-open;default;7;76864660.172;4429520000.0;1007620000.0
avrora;14.0.2-open;default;7;75857302.074;4302370000.0;992470000.0
avrora;13.0.2-open;default;7;76657318.596;4415620000.0;1003810000.0
avrora;12.0.2-open;default;7;75448680.161;4343630000.0;988020000.0
avrora;11.0.2-open;default;7;74128949.405;4081440000.0;969250000.0
avrora;10.0.2-open;default;7;74293162.77;4095130000.0;971380000.0
avrora;9.0.4-open;default;7;75614482.001;4358850000.0;991170000.0
avrora;8.0.265-open;default;7;76318698.169;4364110000.0;1000190000.0
avrora;20.2.0.0-mandrel;default;7;75890089.912;4342440000.0;993820000.0
avrora;15.0.1-sapmchn;default;7;75713804.9;4332140000.0;993120000.0
avrora;14.0.2-sapmchn;default;7;75225577.461;4314210000.0;985720000.0
avrora;13.0.2-sapmchn;default;7;73983570.35700001;4084140000.0;967710000.0
avrora;12.0.2-sapmchn;default;7;73411553.623;4017510000.0;959700000.0
avrora;11.0.9-sapmchn;default;7;75728639.59;4305540000.0;991460000.0
avrora;11.0.9-trava;default;7;76894502.91999999;4420650000.0;1007600000.0
avrora;8.0.232-trava;default;7;73280742.08600001;3966040000.0;957270000.0
h2;15.0.1.j9-adpt;default;7;46855498.741;2580650000.0;631280000.0
h2;15.0.1.hs-adpt;default;7;36063081.869;1889280000.0;482930000.0
h2;14.0.2.j9-adpt;default;7;48668743.96;2662720000.0;656120000.0
h2;14.0.2.hs-adpt;default;7;35424977.307;1849310000.0;473420000.0
h2;13.0.2.j9-adpt;default;7;41433960.495;2310140000.0;558820000.0
h2;13.0.2.hs-adpt;default;7;35166871.188999996;1867530000.0;472550000.0
h2;12.0.2.j9-adpt;default;7;42835275.694000006;2399810000.0;577670000.0
h2;12.0.2.hs-adpt;default;7;35365220.442999996;1843960000.0;472590000.0
h2;11.0.9.j9-adpt;default;7;45010422.368;2376010000.0;604020000.0
h2;11.0.9.hs-adpt;default;7;34744968.541;1842950000.0;464370000.0
h2;8.0.275.j9-adpt;default;7;46086563.64;2520390000.0;621790000.0
h2;8.0.275.hs-adpt;default;7;40850524.61;2133480000.0;546430000.0
h2;11.0.8-albba;default;7;33422196.884999998;1764910000.0;448270000.0
h2;8u272-albba;default;7;38205580.095;1969960000.0;511940000.0
h2;15.0.1-amzn;default;7;33474197.775000002;1806080000.0;451160000.0
h2;11.0.9-amzn;default;7;34987245.48;1859180000.0;468130000.0
h2;8.0.275-amzn;default;7;37976768.565;2001770000.0;511140000.0
h2;15.0.1-zulu;default;7;34439925.398;1785130000.0;457880000.0
h2;14.0.2-zulu;default;7;35106191.166;1888210000.0;469510000.0
h2;13.0.5-zulu;default;7;34317991.539;1821980000.0;456700000.0
h2;12.0.2-zulu;default;7;35589977.199;1870560000.0;475150000.0
h2;11.0.9-zulu;default;7;35934537.669999994;1896240000.0;478750000.0
h2;10.0.2-zulu;default;7;35058988.335999995;1873410000.0;468400000.0
h2;9.0.7-zulu;default;7;38914686.306;2095730000.0;526059999.99999994
h2;8.0.272-zulu;default;7;39762133.986;2101889999.9999998;532679999.99999994
h2;15.0.1-librca;default;7;33494083.826;1770890000.0;448830000.0
h2;14.0.2-librca;default;7;32546022.866;1787440000.0;439930000.0
h2;13.0.2-librca;default;7;35281609.351;1883240000.0;473420000.0
h2;12.0.2-librca;default;7;35700856.758;1902620000.0;477000000.0
h2;11.0.9-librca;default;7;33569112.464;1820350000.0;448310000.0
h2;8.0.275-librca;default;7;39018512.487;2049190000.0;525400000.0
h2;20.2.0.r11-grl;default;7;41897389.12;2332190000.0;574190000.0
h2;20.2.0.r8-grl;default;7;44342080.837;2377670000.0;601520000.0
h2;19.3.4.r11-grl;default;7;41230437.231000006;2189530000.0;558950000.0
h2;19.3.4.r8-grl;default;7;39607828.38;2136590000.0000002;532630000.0
h2;15.0.1-open;default;7;35422931.141;1829140000.0;470710000.0
h2;14.0.2-open;default;7;35903219.113;1943670000.0;483080000.0
h2;13.0.2-open;default;7;32222945.566;1763050000.0;432490000.0
h2;12.0.2-open;default;7;34481943.725;1812060000.0;458850000.0
h2;11.0.2-open;default;7;35830239.326;1937820000.0;478720000.0
h2;10.0.2-open;default;7;34410035.815;1818080000.0;461310000.0
h2;9.0.4-open;default;7;36449672.72;1913250000.0;487380000.0
h2;8.0.265-open;default;7;39407377.832;2105060000.0;527659999.99999994
h2;20.2.0.0-mandrel;default;7;33823682.565;1799130000.0;453510000.0
h2;15.0.1-sapmchn;default;7;35888030.569;1977270000.0;482640000.0
h2;14.0.2-sapmchn;default;7;32512836.832;1817470000.0;439310000.0
h2;13.0.2-sapmchn;default;7;34671137.363;1850560000.0;465450000.0
h2;12.0.2-sapmchn;default;7;32816471.705;1736980000.0;435290000.0
h2;11.0.9-sapmchn;default;7;32266476.354;1716900000.0;431380000.0
h2;11.0.9-trava;default;7;34243259.003;1787670000.0;461100000.0
h2;8.0.232-trava;default;7;38189301.116000004;1937530000.0;509880000.0
lusearch;15.0.1.j9-adpt;default;7;3503620.1089999997;223570000.0;44610000.0
lusearch;15.0.1.hs-adpt;default;7;3223548.187;232440000.0;52620000.0
lusearch;14.0.2.j9-adpt;default;7;3604553.344;231520000.0;45010000.0
lusearch;14.0.2.hs-adpt;default;7;3367061.674;247470000.0;54880000.0
lusearch;13.0.2.j9-adpt;default;7;3597374.34;231990000.0;46290000.0
lusearch;13.0.2.hs-adpt;default;7;3746140.4869999997;266079999.99999997;60370000.0
lusearch;12.0.2.j9-adpt;default;7;3435567.901;214840000.0;43280000.0
lusearch;12.0.2.hs-adpt;default;7;3137676.638;217430000.0;48650000.0
lusearch;11.0.9.j9-adpt;default;7;3422787.7169999997;215580000.0;43140000.0
lusearch;11.0.9.hs-adpt;default;7;3201115.575;214690000.0;48310000.0
lusearch;8.0.275.j9-adpt;default;7;3720422.077;242400000.0;47250000.0
lusearch;8.0.275.hs-adpt;default;7;3604489.8019999997;239320000.0;53110000.0
lusearch;11.0.8-albba;default;7;3269550.142;224480000.0;48740000.0
lusearch;8u272-albba;default;7;3649024.765;251090000.0;55900000.0
lusearch;15.0.1-amzn;default;7;3318405.509;232600000.0;52140000.0
lusearch;11.0.9-amzn;default;7;3471936.3740000003;240360000.0;53260000.0
lusearch;8.0.275-amzn;default;7;3259053.28;223970000.0;50950000.0
lusearch;15.0.1-zulu;default;7;4291316.945;324190000.0;72180000.0
lusearch;14.0.2-zulu;default;7;3492887.8910000003;245550000.0;55550000.0
lusearch;13.0.5-zulu;default;7;3274375.498;226930000.0;51380000.0
lusearch;12.0.2-zulu;default;7;3185499.868;217810000.0;49800000.0
lusearch;11.0.9-zulu;default;7;3405394.2830000003;255150000.0;55680000.0
lusearch;10.0.2-zulu;default;7;3573836.4499999997;245980000.0;53550000.0
lusearch;9.0.7-zulu;default;7;3386428.3839999996;233900000.0;52420000.0
